nodo_id,tipo,etiqueta,handle,author_channel_id,video_id,channel_id,canal,comentarios,videos_comentados,autores_unicos,visualizaciones,categoria
video:FQP4JTo9ShA,video,Rafael Carrera y el nacimiento de Guatemala,/@MundoHistoriaTV,,FQP4JTo9ShA,UCvegRo82EipXUzAHQXZmr4A,MundoHistoria,0.0,,0.0,1420.0,Education
video:FU5zLTb4inc,video,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,/@dcaguatemala,,FU5zLTb4inc,UCaivrAhro2BpsJdrPe-IyRg,Diario de Centro América,0.0,,0.0,549.0,News & Politics
video:Fapc1-8m5Zc,video,Municipalidad de Guatemala 21/11/2025,/@ConcejalesOposici%C3%B3n,,Fapc1-8m5Zc,UCW_PHqwqCCalvQGOEsVU0jw,Concejales de Oposición - Muni Guate,0.0,,0.0,282.0,People & Blogs
video:Fb2Ccfq5S9w,video,Reo y su esposa fueron asesinados dentro del Preventivo de zona 18,/@TN23TodoNoticias,,Fb2Ccfq5S9w,UCt5Dw7ePnn0AqPqRF8Xpjkw,TN23 Guatemala,0.0,,0.0,15431.0,News & Politics
video:FuTz67jS7m0,video,124 nuevos brigadas refuerzan la seguridad vial en Guatemala,/@ProvialOficial_CIV,,FuTz67jS7m0,UCuKuUrmHoNaJJHE27Aac9PQ,PROVIAL-CIV,0.0,,0.0,45.0,Education
video:G2u4Rbq7zU4,video,Arévalo anuncia nueva cárcel de máxima seguridad en Guatemala,/@TN23TodoNoticias,,G2u4Rbq7zU4,UCt5Dw7ePnn0AqPqRF8Xpjkw,TN23 Guatemala,0.0,,0.0,6327.0,News & Politics
video:GgU7qhmf020,video,Sueños GT: educación para la niñez de vendedores ambulantes en Antigua | Super - Episodio 1,/@quorumgt,,GgU7qhmf020,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,0.0,,0.0,167.0,Nonprofits & Activism
video:GjGMSFSE1gY,video,"“Gracias a dios, no hay reelección” 🤡",/@quorumgt,,GjGMSFSE1gY,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,0.0,,0.0,130.0,News & Politics
video:HMJXf1VdM5E,video,Lluvia inusual de Martes Santo provoca inundaciones en zona 1 de Villa Nueva,/@PrensaLibreOficial,,HMJXf1VdM5E,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,0.0,,0.0,1688.0,News & Politics
video:H_TGv_cMwww,video,PMT: La fuerza laboral reguladora del tránsito más grande,/@MunicipalidaddeGuatemala-1551,,H_TGv_cMwww,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,0.0,,0.0,2383.0,News & Politics
video:I277M6i4jnY,video,Gestión del Riesgo de Desastres desde las comunidades.,/@GobiernodelaRepublicadeGuatema,,I277M6i4jnY,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,0.0,,0.0,242.0,Entertainment
video:IZLflL4Hgco,video,El ciudadano Toriello da un paso al frente,/@TanGenteGT,,IZLflL4Hgco,UCGSQ821fpPy-yXL9mUmKbBg,TanGente Podcast,0.0,,0.0,28013.0,Entertainment
video:IcF9rRdAtp8,video,Ministro de Comunicaciones Alejandro Sinibaldi realiza supervisión en la Ruta CA-1 Occidente,/@CIVguatemala,,IcF9rRdAtp8,UCiQAWoQNcuKIAvCCFQC54UQ,Ministerio de Comunicaciones Infraestructura y Vivienda,0.0,,0.0,211.0,People & Blogs
video:J6ctng-yAnI,video,CIV PROVIAL GRADUACIÓN XV PROMOCIÓN BRIGADAS 140619,/@CIV_Guatemala,,J6ctng-yAnI,UCAutgrPkiLhZxTB-Ujje1fw,CIV -Ministerio de Comunicaciones,0.0,,0.0,2981.0,People & Blogs
video:JErfmk-TlRg,video,Rendición de Cuentas - Primer Cuatrimestre 2023,/@CIV_Guatemala,,JErfmk-TlRg,UCAutgrPkiLhZxTB-Ujje1fw,CIV -Ministerio de Comunicaciones,0.0,,0.0,32.0,People & Blogs
video:J_HBzJUTOus,video,Presentan estrategia nacional para prevenir violencia durante recorridos de antorchas,/@mingobguate,,J_HBzJUTOus,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernación,0.0,,0.0,17.0,News & Politics
video:JdxHJkQjM50,video,🚡 ¿Cómo va avanzando #AeroMetroGT?,/@MunicipalidaddeGuatemala-1551,,JdxHJkQjM50,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,0.0,,0.0,20901.0,News & Politics
video:JgmCtBQWNL8,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,/@GobiernodelaRepublicadeGuatema,,JgmCtBQWNL8,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,0.0,,0.0,1165.0,Entertainment
video:JkpVO1hx2f8,video,10 Preguntas a un año del Paro Nacional,/@quorumgt,,JkpVO1hx2f8,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,3.0,,3.0,673.0,News & Politics
video:Jr1hJ92H_Nc,video,"#SinMáscaras | GUERRA SUCIA PERO SUCIA EN SERIO LLEGA A TV AZTECA CON AMPARO, CAMIN Y CASTAÑEDA",/@ManuelPedreroOficial,,Jr1hJ92H_Nc,UCH4M_4Ed6SUidQthmZ60M2g,Manuel Pedrero,0.0,,0.0,62941.0,News & Politics
video:K1IA6oTGws8,video,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,/@dcaguatemala,,K1IA6oTGws8,UCaivrAhro2BpsJdrPe-IyRg,Diario de Centro América,0.0,,0.0,530.0,News & Politics
video:K2qWcueeMOc,video,#EnvivoDCA | Conferencia de prensa de Gobierno de Guatemala,/@dcaguatemala,,K2qWcueeMOc,UCaivrAhro2BpsJdrPe-IyRg,Diario de Centro América,0.0,,0.0,802.0,News & Politics
video:K50uijsHnAM,video,Informe desde Ciudad de Guatemala: crisis de seguridad tras ataques contra la Policía,/@France24_es,,K50uijsHnAM,UCUdOoVWuWmgo1wByzcsyKDQ,FRANCE 24 Español,0.0,,0.0,135249.0,News & Politics
video:KIO6wIJXYY0,video,"Se tiene que cambiar el sistema electoral en Guatemala, asegura exfiscal",/@cnnee,,KIO6wIJXYY0,UC_lEiu6917IJz03TnntWUaQ,CNN en Español,0.0,,0.0,16830.0,News & Politics
video:KWCyMd4dxkY,video,Recorrido de los 21K BAM de la Municipalidad de Guatemala,/@MunicipalidaddeGuatemala-1551,,KWCyMd4dxkY,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,0.0,,0.0,13077.0,News & Politics
video:KkNQhX_kg8A,video,🇬🇹HISTORIA de GUATEMALA en 17 minutos🇬🇹 - El Mapa de Sebas,/@ElMapadeSebas,,KkNQhX_kg8A,UCVbOEcs6RMxXXX3WWNtl_Fw,El Mapa de Sebas,0.0,,0.0,749356.0,Education
video:LRzZy8xBrjA,video,Conferencia de prensa ante el incremento de los combustibles.,/@GobiernodelaRepublicadeGuatema,,LRzZy8xBrjA,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,0.0,,0.0,670.0,Entertainment
video:LeN6wpNIB-4,video,GUATEMALA RECIBE 135 NICARAGUENESES LIBERADOS POR ORTEGA,/@iDocumenta,,LeN6wpNIB-4,UCgItjn_ZWFWcv1MlpKIkqgQ,IDocumenta,0.0,,0.0,28.0,People & Blogs
video:LqY_vAsa4PY,video,“Guatemala: Una historia escrita con corrupción”,/@PFNSEMEDIA,,LqY_vAsa4PY,UCBQ9OCZNvmC--OH_e-qGGiA,PFNSE MEDIA,0.0,,0.0,2291.0,News & Politics
video:MMECHN8SFNw,video,"Noticiero en Directo 1 pm, 27 de Agosto de 2026",/@GuatevisionNoticiero,,MMECHN8SFNw,UCdSVqHGHzyMTXSafUHY-e-w,Noticiero Guatevisión 13 Hrs.,0.0,,0.0,4838.0,News & Politics
video:MRJ9mKnXR9M,video,Labor de la PMT es honesta aseguran vecinos,/@MunicipalidaddeGuatemala-1551,,MRJ9mKnXR9M,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,0.0,,0.0,1075.0,People & Blogs
video:MdIa2Dtj77I,video,"Consejos para tu viaje a Guatemala: hospedaje, telefonía, transporte y más!   ✈️ 🇬🇹",/@soymildredsilva,,MdIa2Dtj77I,UCZyaNecz9ugVReNcNfXXurA,Aventuras de una programadora,0.0,,0.0,134775.0,People & Blogs
video:Mh94uXZvCLo,video,DE LOS BOTS AL RECHAZO: CERIMEDO Y LA “GUERRILLA DE LAS REDES” | CAPÍTULO 3 DE 8,/@lacomanoticias,,Mh94uXZvCLo,UCBDxkiJk5id4TIOa1FotGUA,La  Coma,0.0,,0.0,21.0,News & Politics
video:Mme4XikKnlc,video,Municipalidad anuncia 111 nuevos autobuses y 17 rutas para mejorar el transporte en la capital,/@PrensaLibreOficial,,Mme4XikKnlc,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,0.0,,0.0,3146.0,News & Politics
video:N1QkRu38BFE,video,¡YA CAYÓ ALITO MORENO! ALERTA LO DESTITUYEN DIPUTADOS VOTAN PARA SACARLO DEL SENADO! CLAUDIA INFORMA,/@alexisburelo,,N1QkRu38BFE,UC2EbdGoJZwR_WvkmB0i4rMg,Alexis Burelo,0.0,,0.0,15747.0,News & Politics
video:NCvoO61aIfw,video,Ya casi! Así avanza el Aerómetro que cambiará el transporte en Guatemala,/@onelife5106,,NCvoO61aIfw,UCkXkEfAaEGxUaIT6TBBkwMw,One Life,0.0,,0.0,26744.0,Entertainment
video:NcIcixCdQH4,video,PNC garantiza seguridad a turistas que visitan el colcán de Agua,/@PNCdeGuatemala,,NcIcixCdQH4,UCHsYnV67K3J0yJ4QeciVCww,PNCdeGuatemala,0.0,,0.0,7681.0,Science & Technology
video:Nc_Iy0MriYw,video,🛑🛑Actualización PROVIAL🛑🛑,/@ProvialOficial_CIV,,Nc_Iy0MriYw,UCuKuUrmHoNaJJHE27Aac9PQ,PROVIAL-CIV,0.0,,0.0,179.0,News & Politics
video:NnKpTEfhWjI,video,✅ ASÍ es una EXHIBICION DE BUSES EN GUATEMALA,/@detodogt,,NnKpTEfhWjI,UCDfEVbDrimcKw5lfbps915g,De todo Gt,0.0,,0.0,424874.0,Travel & Events
video:O6gI0ooBM3E,video,¿Cómo es el tráfico en Guatemala? 56 días perdidos cada año y una emergencia nacional,/@Rep%C3%BAblica_tv,,O6gI0ooBM3E,UC8mJT9xUcwgEM1vaMaruysw,República TV,0.0,,0.0,16786.0,News & Politics
video:OXf_VvvyIDw,video,Municipalidad de Guatemala 31/08/2026,/@ConcejalesOposici%C3%B3n,,OXf_VvvyIDw,UCW_PHqwqCCalvQGOEsVU0jw,Concejales de Oposición - Muni Guate,0.0,,0.0,28.0,People & Blogs
video:OgOICSTSa7k,video,¡DÉJAME VIVIR! GUATEMALA INTENSIFICA LA LUCHA CONTRA LA CACERÍA ILEGAL DE FAUNA SILVESTRE,/@iDocumenta,,OgOICSTSa7k,UCgItjn_ZWFWcv1MlpKIkqgQ,IDocumenta,0.0,,0.0,6.0,News & Politics
video:OkXlHx0hx-8,video,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,/@noticias,,OkXlHx0hx-8,UCRwA1NUcUnwsly35ikGhp0A,Noticias Telemundo,25.0,,18.0,14200.0,News & Politics
video:On7jqOm1bpg,video,🌟Seguimos avanzando🌱,/@CIV_Guatemala,,On7jqOm1bpg,UCAutgrPkiLhZxTB-Ujje1fw,CIV -Ministerio de Comunicaciones,0.0,,0.0,10.0,News & Politics
video:Oy6sKBhduu4,video,"Realizan Reunión Ordinaria de #CODEDE, 25 de febrero 2025.",/@camaritacastrogt,,Oy6sKBhduu4,UC_ONTY8RI6b-VqB-dhQ5qBQ,Camarita Castro GT,0.0,,0.0,84.0,People & Blogs
video:Oztw_Hta52I,video,TRAFICO EN GUATEMALA,/@angelvasquez7611,,Oztw_Hta52I,UC6ZUGqkstVjgNPvxtb90d8A,CHAPINISIMO,0.0,,0.0,2326.0,Entertainment
video:PMaSDoG0H1U,video,¿Adiós al tráfico? Así es la nueva carretera Radial 6 para Guatemala,/@laredguatemala,,PMaSDoG0H1U,UCMJ_FUWKr7PyXfvY55BdGZg,La Red 1061,0.0,,0.0,60.0,News & Politics
video:Pg1qw0KJI4E,video,"Surgen detalles de la masacre en Boca del Monte: madre de un bombero e influencer, entre víctimas",/@PrensaLibreOficial,,Pg1qw0KJI4E,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,0.0,,0.0,20503.0,News & Politics
video:PjmxCj-a9Hg,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,/@GobiernodelaRepublicadeGuatema,,PjmxCj-a9Hg,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,25.0,,19.0,3628.0,Entertainment
video:Q-MNTYsZgk4,video,¿Qué ha pasado con la contaminación del aire?,/@quorumgt,,Q-MNTYsZgk4,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,0.0,,0.0,45.0,News & Politics
video:Q7j1OUxkn9w,video,Dañan puerta del área de parqueo del Congreso,/@infogtnoticias1325,,Q7j1OUxkn9w,UCmoP9Lvc92Bsl4Vu90kv9GQ,InfoGT Noticias,0.0,,0.0,4725.0,People & Blogs
video:Q7nhEeibBK4,video,Desfile navideño 2024  -   @MunicipalidaddeGuatemala-1551,/@ALISMOLINACREA,,Q7nhEeibBK4,UCbKjY2f2sGaghyrIeqjZvmg,ALIS MOLINA CREA,0.0,,0.0,255.0,Entertainment
video:QUG4etpjgos,video,Guatemala Habla sobre la seguridad en el país,/@dcaguatemala,,QUG4etpjgos,UCaivrAhro2BpsJdrPe-IyRg,Diario de Centro América,0.0,,0.0,35.0,News & Politics
video:Qc_oHqe4Cjc,video,QUÉ GUARDAS EN LA CINTURA?  🔫🥕🥓🐷🤔@lilyvlogs6899 @ElJuanete1987 @Soychap1n @SimplementeFlori,/@robosymentiras,,Qc_oHqe4Cjc,UCzwR2o8LFAgAMfO0KIcFh0A,CANALES ROBOS Y MENTIRAS 💰🧐,0.0,,0.0,2166.0,People & Blogs
video:R-fRv_WoZOE,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,/@GobiernodelaRepublicadeGuatema,,R-fRv_WoZOE,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,0.0,,0.0,1284.0,Entertainment
video:RIpKKQh26cg,video,Ejército de Guatemala descubre túnel para fuga masiva en penal de Pavón,/@TN23TodoNoticias,,RIpKKQh26cg,UCt5Dw7ePnn0AqPqRF8Xpjkw,TN23 Guatemala,0.0,,0.0,29782.0,News & Politics
video:RjG-y7Y2-k4,video,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,/@dcaguatemala,,RjG-y7Y2-k4,UCaivrAhro2BpsJdrPe-IyRg,Diario de Centro América,0.0,,0.0,239.0,News & Politics
video:Rk-3ks9mh3o,video,CIV ✔️ garantiza transparencia 🔍 y rendición de cuentas📝,/@CIV_Guatemala,,Rk-3ks9mh3o,UCAutgrPkiLhZxTB-Ujje1fw,CIV -Ministerio de Comunicaciones,0.0,,0.0,21.0,News & Politics
video:ShYWqmOpjFk,video,Ministro de Comunicaciones reitera sobre avances en ruta Palín-Escuintla,/@lahoragt,,ShYWqmOpjFk,UCrAoF9-9Vvb9_zK0t-m2Rhg,La Hora,0.0,,0.0,242.0,News & Politics
video:SryjaiL2B4Q,video,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,/@dcaguatemala,,SryjaiL2B4Q,UCaivrAhro2BpsJdrPe-IyRg,Diario de Centro América,0.0,,0.0,352.0,News & Politics
video:THY2YBne3QE,video,"Los ALUCINANTES autobuses de Guatemala | ""Burras""",/@luisitocomunica,,THY2YBne3QE,UCECJDeK0MNapZbpaOzxrUPA,Luisito Comunica,0.0,,0.0,8190449.0,Comedy
video:TSID63-IC3Y,video,Operativo Relámpago de -PROVIAL - DGT - DIACO -  en 41 Calle Zona 8 de la ciudad Capital.,/@ProvialOficial_CIV,,TSID63-IC3Y,UCuKuUrmHoNaJJHE27Aac9PQ,PROVIAL-CIV,0.0,,0.0,332.0,People & Blogs
video:TT4qJ5FXHYE,video,"I’x K’at: el primer equipo guatemalteco de pelota maya, conformado únicamente por mujeres.",/@quorumgt,,TT4qJ5FXHYE,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,4.0,,4.0,1075.0,News & Politics
video:TTijnAoFnzY,video,Conred reprograma simulacro nacional para el 24 de febrero,/@T13NoticiasGuatemala,,TTijnAoFnzY,UCq0Cm-3SKthEySQc2JZBi1A,T13 Noticias Guatemala,0.0,,0.0,200.0,News & Politics
video:TXlMv6bt25w,video,"Más de 42 mil afectados por lluvias en Guatemala; Conred reporta 1,046 emergencias",/@PrensaLibreOficial,,TXlMv6bt25w,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,0.0,,0.0,2294.0,News & Politics
video:TnZGNY1RsJE,video,Festival navideño 2025 @MunicipalidaddeGuatemala-1551,/@Real_HeX4EveR,,TnZGNY1RsJE,UCuc8l25EFE17DV8dD64d2AQ,HeX4EveR,0.0,,0.0,148.0,People & Blogs
